block,method,rel_gain_pct,train_time_ratio,extra_params,peak_mem_delta_mib
ETTm2|96|PatchTST,san_lite,-4.480205027652497,1.5477941176470589,0.0,0.0
ETTm2|96|TimesNet,san_lite,-1.6894574353744676,0.9311295609815876,0.0,-6.85205078125
ETTm2|96|iTransformer,san_lite,-5.168927212463391,1.5250544662309369,0.0,0.0
ETTm2|192|DLinear,san_lite,11.563617777334084,4.966463414634147,0.0,0.63427734375
ETTm2|192|PatchTST,san_lite,-2.5422338333980092,1.7620738636363635,0.0,0.0
ETTm2|192|TimesNet,san_lite,-2.001689611752917,1.2870543708285855,0.0,-0.4873046875
ETTm2|192|iTransformer,san_lite,-0.6696630318578061,1.6240276577355228,0.0,0.0
ETTm2|336|DLinear,san_lite,19.110148229943036,3.828235294117647,0.0,1.0087890625
ETTm2|336|PatchTST,san_lite,-2.1051151316968517,0.8241834607366226,0.0,0.0
ETTm2|336|TimesNet,san_lite,-1.116525276532886,0.3978462025149606,0.0,-3.953125
ETTm2|336|iTransformer,san_lite,-0.8606811464517052,1.483732876712329,0.0,0.0
ETTm2|720|DLinear,san_lite,26.228407041335167,3.745945945945946,0.0,2.0068359375
ETTm2|720|PatchTST,san_lite,-2.118340199681865,1.4211111111111112,0.0,0.0
ETTm2|720|TimesNet,san_lite,11.635151792983493,0.5188908597662771,0.0,-8.40625
ETTm2|720|iTransformer,san_lite,-1.2882805156299468,1.7884416924664603,0.0,0.0
Electricity|96|DLinear,san_lite,-12.245973259326362,1.8606615059817029,0.0,13.15234375
Electricity|96|PatchTST,san_lite,-11.733886908981468,1.7445887445887447,0.0,8.94189453125
Electricity|96|TimesNet,san_lite,-2.78461803969397,2.693934054870375,0.0,-0.572265625
Electricity|96|iTransformer,san_lite,-8.866425985289329,2.0251916757940855,0.0,8.81982421875
Electricity|192|DLinear,san_lite,-9.87562068759348,2.384387936132466,0.0,16.43505859375
Electricity|192|PatchTST,san_lite,-8.6236967748718,2.1361815754339117,0.0,9.025390625
Electricity|192|TimesNet,san_lite,-4.714143608583205,1.192500501303389,0.0,0.7861328125
Electricity|192|iTransformer,san_lite,-6.716541471401218,2.0069749418754843,0.0,10.4814453125
Electricity|336|DLinear,san_lite,-10.299982408254609,2.2328225407810183,0.0,19.51416015625
Electricity|336|PatchTST,san_lite,-7.8061142867351325,1.8538622129436326,0.0,12.890625
Electricity|336|TimesNet,san_lite,-23.704238823546085,0.685455014939688,0.0,-1.1767578125
Electricity|336|iTransformer,san_lite,-6.711908037658955,2.0907132599329823,0.0,14.80810546875
Electricity|720|DLinear,san_lite,-10.953388546352777,1.8992612491605103,0.0,38.44873046875
Electricity|720|PatchTST,san_lite,-6.218828128603168,2.090320910973085,0.0,22.93994140625
Electricity|720|TimesNet,san_lite,-0.2321202876212528,1.41738083774675,0.0,16.57421875
Electricity|720|iTransformer,san_lite,-5.338523631929759,2.1467651757188495,0.0,39.8125
Exchange|96|DLinear,san_lite,-8.798810950714376,3.183908045977011,0.0,0.439453125
Exchange|96|PatchTST,san_lite,-4.211770218483315,1.5781584582441115,0.0,0.0
Exchange|96|TimesNet,san_lite,7.563668478016204,3.38232795242141,0.0,0.7054036458333712
Exchange|96|iTransformer,san_lite,-1.2179916538158704,1.2304761904761903,0.0,0.0
Exchange|192|DLinear,san_lite,-6.595692977312203,2.2837078651685396,0.0,0.724609375
Exchange|192|PatchTST,san_lite,-1.2261652287481808,2.175595238095238,0.0,0.0
Exchange|192|TimesNet,san_lite,1.8935924800970096,5.242344418834375,0.0,3.504231770833485
Exchange|192|iTransformer,san_lite,-1.3918678331654262,1.4291666666666665,0.0,0.0
Exchange|336|DLinear,san_lite,-7.098422971640758,2.497175141242938,0.0,1.15234375
Exchange|336|PatchTST,san_lite,-2.8487909194503556,1.4424603174603174,0.0,0.0
Exchange|336|TimesNet,san_lite,2.5671912101105265,0.9517095046048273,0.0,-2.076822916666515
Exchange|336|iTransformer,san_lite,-4.802452137473709,1.6773504273504274,0.0,0.0
Exchange|720|DLinear,san_lite,-15.219610071703368,4.523560209424083,0.0,2.29296875
Exchange|720|PatchTST,san_lite,-3.5498279933668115,1.6836518046709132,0.0,0.0
Exchange|720|TimesNet,san_lite,1.9972919047163824,1.501033879433752,0.0,7.200520833333485
Exchange|720|iTransformer,san_lite,-8.13845683391641,1.974828375286041,0.0,0.0
ILI|24|DLinear,san_lite,-10.18872141599666,1.4210526315789471,0.0,0.13720703125
ILI|24|PatchTST,san_lite,-14.542318181250385,1.3049853372434017,0.0,0.0
ILI|24|TimesNet,san_lite,-21.946969995963155,1.7733333333333337,0.0,48.930338541666686
ILI|24|iTransformer,san_lite,-5.054821222317234,1.3038961038961039,0.0,0.0
ILI|36|DLinear,san_lite,-15.100616503834397,1.4504504504504503,0.0,0.15234375
ILI|36|PatchTST,san_lite,-23.99946701768082,1.2735294117647056,0.0,0.0
ILI|36|TimesNet,san_lite,-29.96998633351599,1.887545344619105,0.0,47.10319010416666
ILI|36|iTransformer,san_lite,-19.409037404914034,1.2532981530343008,0.0,0.0
ILI|48|DLinear,san_lite,-12.471948578872649,1.4705882352941175,0.0,0.18359375
ILI|48|PatchTST,san_lite,-22.444954627143566,1.289940828402367,0.0,0.0
ILI|48|TimesNet,san_lite,-29.54795016862587,1.8297872340425527,0.0,-0.9322916666666572
ILI|48|iTransformer,san_lite,-15.081595155592398,1.2566137566137567,0.0,0.0
ILI|60|DLinear,san_lite,-1.5497406139662415,1.4687500000000002,0.0,0.21533203125
ILI|60|PatchTST,san_lite,-17.24780729170391,1.2794117647058822,0.0,0.0
ILI|60|TimesNet,san_lite,-29.81431764923233,1.8495575221238933,0.0,-20.50732421875
ILI|60|iTransformer,san_lite,-12.473587304640981,1.2686170212765957,0.0,0.0
Weather|96|DLinear,san_lite,-2.959682881266673,2.3933415536374847,0.0,1.154296875
Weather|96|PatchTST,san_lite,-1.085872127727032,1.420979020979021,0.0,0.0
Weather|96|TimesNet,san_lite,-3.112823092747102,1.5326343042071198,0.0,-3.21923828125
Weather|96|iTransformer,san_lite,-0.8304020724153202,1.5563457330415753,0.0,0.0
Weather|192|DLinear,san_lite,-2.568063258669789,3.892448512585812,0.0,1.90283203125
Weather|192|PatchTST,san_lite,-1.2999271767793057,1.4531355360755225,0.0,0.0
Weather|192|TimesNet,san_lite,-3.6355466380595067,1.039449199851135,0.0,-4.1875
Weather|192|iTransformer,san_lite,0.07465281681609767,1.4043715846994538,0.0,0.0
Weather|336|DLinear,san_lite,-5.158768446019354,3.892933618843683,0.0,3.02587890625
Weather|336|PatchTST,san_lite,-0.3580733865800733,2.1962540716612375,0.0,0.0
Weather|336|TimesNet,san_lite,-2.8489504024742356,1.3454700922685332,0.0,-11.607421875
Weather|336|iTransformer,san_lite,-0.3048552886112383,2.0345065562456868,0.0,0.0
Weather|720|DLinear,san_lite,-7.151409257476914,3.006182380216383,0.0,6.32861328125
Weather|720|PatchTST,san_lite,-0.05400982620901849,1.8085245901639344,0.0,0.056640625
Weather|720|TimesNet,san_lite,6.690278695513328,0.6051129761833992,0.0,16.70703125
Weather|720|iTransformer,san_lite,-0.21244770036836863,0.9774614472123369,0.0,-0.232421875
