key,backbone,dataset,pred_len,n_test_windows,eval_start,n_eval_windows,feedback_window,delay_ratio,delay_windows,delay_feasible,insufficient,gain_vs_none,gain_vs_best_fixed,gain_vs_best_fixed_test,gain_oracle_vs_none
iTransformer__ETTm1__h192__s2021,iTransformer,ETTm1,192,11329,384,10945,1000000000,1.0,192,True,False,2.3994027547446644,1.1545538340653763,-0.2874114553818459,15.747175234282857
iTransformer__ETTm1__h192__s2021,iTransformer,ETTm1,192,11329,384,10945,1000000000,2.0,384,True,False,2.471905731066853,1.227981551161373,-0.21291256886487236,15.747175234282857
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,50,0.0,0,False,False,6.79933408010657,5.779435227413986,4.8764067637770125,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,50,0.125,42,False,False,0.9001036907852471,-0.18435069105998772,-1.144537254400756,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,50,0.25,84,False,False,0.5610637541090902,-0.5271007561887695,-1.4905723037097085,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,50,0.5,168,False,False,0.04371626402925132,-1.0501096018648155,-2.018593769247664,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,50,1.0,336,True,False,0.0062728000856714485,-1.0879628112274862,-2.056809771229727,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,50,2.0,672,True,False,-0.15761892572823696,-1.2536480111702928,-2.224082930785309,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,200,0.0,0,False,False,4.050578807038076,3.0006002084374,2.070938842270669,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,200,0.125,42,False,False,0.8859233201809928,-0.19868623806311517,-1.159010196111895,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,200,0.25,84,False,False,0.3109355525190679,-0.7799661213313246,-1.7458611803515083,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,200,0.5,168,False,False,0.9119379040713063,-0.1723869754744134,-1.1324588762069632,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,200,1.0,336,True,False,-0.12864228368322003,-1.2243542764984698,-2.1945084391866017,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,200,2.0,672,True,False,-0.31939135158984167,-1.417190719571245,-2.389193064737815,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000,0.0,0,False,False,2.154330020557875,1.0836006908045577,0.1355664234205705,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000,0.125,42,False,False,1.0970522122603896,0.014753046465484929,-0.9435252674115279,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000,0.25,84,False,False,0.7792999708231596,-0.30647637126961497,-1.267833411200462,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000,0.5,168,False,False,0.665868962892366,-0.4211486595464933,-1.3836047412900734,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000,1.0,336,True,False,0.10404764422824095,-0.9891180128053098,-1.9570176247771807,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000,2.0,672,True,False,0.9830147876564834,-0.100532294527962,-1.0599155258357762,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,3000,0.0,0,False,False,1.864471673485772,0.7905704115074609,-0.16027231582952545,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,3000,0.125,42,False,False,1.2622110455273123,0.1817192198720773,-0.7749588572900038,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,3000,0.25,84,False,False,1.5819571321367134,0.504964301511902,-0.4486157310761951,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,3000,0.5,168,False,False,1.245160198508516,0.16448178470886946,-0.7923614994293112,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,3000,1.0,336,True,False,1.702496435089841,0.6268226711859899,-0.3255894467688878,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,3000,2.0,672,True,False,1.8423247246250083,0.7681811076429984,-0.18287620319515266,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000000000,0.0,0,False,False,2.058204712337017,0.986423479245869,0.03745784631269234,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000000000,0.125,42,False,False,1.662183945376835,0.5860690401828258,-0.3667336686041196,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000000000,0.25,84,False,False,1.8797362136330482,0.8060019921670489,-0.14469283585933404,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000000000,0.5,168,False,False,1.805559413085026,0.7310134717345321,-0.22040006105190008,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000000000,1.0,336,True,False,1.8594629297962095,0.7855068569225899,-0.16538440051956352,14.962693427637578
iTransformer__ETTm1__h336__s2021,iTransformer,ETTm1,336,11185,672,10513,1000000000,2.0,672,True,False,1.8769624809727743,0.8031979064322561,-0.147523796504494,14.962693427637578
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,50,0.0,0,False,False,13.026986173414581,7.71089588777631,5.443755071564995,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,50,0.125,90,False,False,8.7202911716565,3.1409608480484894,0.761556657350381,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,50,0.25,180,False,False,7.474160243201064,1.8186621034862787,-0.5932252008346103,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,50,0.5,360,False,False,6.026533019839138,0.2825509161825678,-2.1670719410454145,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,50,1.0,720,True,False,4.931471224455021,-0.8794448293601862,-3.3576128546047572,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,50,2.0,1440,True,False,5.457607610659454,-0.32114917433704687,-2.7856023100592613,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,200,0.0,0,False,False,11.720405831435526,6.32445285324701,4.023253177941006,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,200,0.125,90,False,False,9.386289445960438,3.8476672316900915,1.4856237348988466,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,200,0.25,180,False,False,8.971398690555644,3.4074169237371232,1.0345583968065015,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,200,0.5,360,False,False,6.694183462122786,0.991010454003633,-1.4412086419647836,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,200,1.0,720,True,False,4.984190963972858,-0.8235026777080405,-3.3002964482496613,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,200,2.0,1440,True,False,6.305100716833979,0.5781456306709005,-1.864215753507588,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000,0.0,0,False,False,8.893521750433322,3.3247798766960632,0.9498913178989478,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000,0.125,90,False,False,7.590337782988632,1.9419408148154633,-0.46691806918524914,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000,0.25,180,False,False,6.386810725218535,0.6648500363138821,-1.7753813987349722,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000,0.5,360,False,False,5.6523619630028845,-0.11449076491859043,-2.573867204756574,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000,1.0,720,True,False,6.4005699318435,0.6794502530574907,-1.760422518337367,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000,2.0,1440,True,False,6.460409983551875,0.742947934915526,-1.6953649753488118,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,3000,0.0,0,False,False,6.715223145955749,1.013336155808335,-1.418334495028894,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,3000,0.125,90,False,False,5.8830257475873395,0.13027198497162,-2.3230917015093753,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,3000,0.25,180,False,False,5.6270775916015445,-0.1413206042216532,-2.601356136206662,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,3000,0.5,360,False,False,5.462450383052052,-0.3160103950092033,-2.780337293333496,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,3000,1.0,720,True,False,6.401775725642351,0.6807297491280991,-1.7591115906281727,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,3000,2.0,1440,True,False,7.6318075588372265,1.985945366255207,-0.42183251782002346,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000000000,0.0,0,False,False,7.964962969089597,2.3394643831267743,-0.05962908039668848,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000000000,0.125,90,False,False,7.664275289958043,2.020397636975309,-0.38653390505432383,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000000000,0.25,180,False,False,7.4293719227737105,1.7711361665885026,-0.6419186427418466,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000000000,0.5,360,False,False,7.016196971060022,1.3327065381603367,-1.0911185751534294,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000000000,1.0,720,True,False,7.602236772455159,1.95456711151821,-0.4539815994356649,19.684740745049584
iTransformer__ETTm1__h720__s2021,iTransformer,ETTm1,720,10801,1440,9361,1000000000,2.0,1440,True,False,7.852852847842576,2.2205017049743256,-0.18151415275633678,19.684740745049584
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,50,0.0,0,False,False,7.519764987745188,5.958707634705753,5.958707634705753,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,50,0.125,12,False,False,2.5329248205438644,0.8876900915450106,0.8876900915450106,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,50,0.25,24,False,False,0.3965664864836365,-1.28472976296518,-1.28472976296518,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,50,0.5,48,False,False,-0.7590004406872571,-2.459802547234623,-2.459802547234623,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,50,1.0,96,True,False,0.14974447497001442,-1.5357181059756269,-1.5357181059756269,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,50,2.0,192,True,False,0.14594430629579117,-1.539582421126672,-1.539582421126672,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,200,0.0,0,False,False,3.98827993968477,2.3676114632448275,2.3676114632448275,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,200,0.125,12,False,False,1.596045761040457,-0.06500339516603372,-0.06500339516603372,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,200,0.25,24,False,False,0.47923958217536394,-1.2006611534762504,-1.2006611534762504,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,200,0.5,48,False,False,0.21306094179226695,-1.4713328633648153,-1.4713328633648153,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,200,1.0,96,True,False,-0.15283083893645646,-1.8434008616890885,-1.8434008616890885,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,200,2.0,192,True,False,1.134945328297584,-0.5338871582705513,-0.5338871582705513,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000,0.0,0,False,False,3.4171899138480226,1.7868814934355999,1.7868814934355999,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000,0.125,12,False,False,2.187005411921952,0.5359315970220223,0.5359315970220223,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000,0.25,24,False,False,1.9424233755604776,0.2872210397259626,0.2872210397259626,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000,0.5,48,False,False,1.7300362989472453,0.07124888996068092,0.07124888996068092,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000,1.0,96,True,False,1.16377809843866,-0.5045676937797988,-0.5045676937797988,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000,2.0,192,True,False,1.394683993318829,-0.2697641299002478,-0.2697641299002478,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,3000,0.0,0,False,False,2.826366408931609,1.1860849453432463,1.1860849453432463,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,3000,0.125,12,False,False,2.0555596335260975,0.4022670266987501,0.4022670266987501,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,3000,0.25,24,False,False,1.8499027684075717,0.19313869374221798,0.19313869374221798,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,3000,0.5,48,False,False,2.100939493600995,0.4484128943885766,0.4484128943885766,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,3000,1.0,96,True,False,1.7552059779954523,0.09684343073795505,0.09684343073795505,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,3000,2.0,192,True,False,2.3991301398573253,0.7516369696893331,0.7516369696893331,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000000000,0.0,0,False,False,1.6720628434124825,0.01229684814711332,0.01229684814711332,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000000000,0.125,12,False,False,1.482734870071606,-0.18022696293012566,-0.18022696293012566,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000000000,0.25,24,False,False,1.4692779502763638,-0.1939110342198775,-0.1939110342198775,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000000000,0.5,48,False,False,1.388241045293095,-0.27631583426066764,-0.27631583426066764,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000000000,1.0,96,True,False,1.4637013383291337,-0.1995817788332292,-0.1995817788332292,17.730392152550554
iTransformer__ETTm2__h96__s2021,iTransformer,ETTm2,96,11425,192,11233,1000000000,2.0,192,True,False,1.686186441359476,0.026658851050837425,0.026658851050837425,17.730392152550554
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,50,0.0,0,False,False,9.714012371401802,5.2717316575771,5.2717316575771,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,50,0.125,24,False,False,2.961767245646485,-1.8127396428593767,-1.8127396428593767,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,50,0.25,48,False,False,3.025723107418581,-1.7456370038436742,-1.7456370038436742,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,50,0.5,96,False,False,4.33632570622252,-0.3705497070143334,-0.3705497070143334,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,50,1.0,192,True,False,3.302132004049237,-1.4556281462126137,-1.4556281462126137,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,50,2.0,384,True,False,1.2913563994140562,-3.5653385902720984,-3.5653385902720984,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,200,0.0,0,False,False,6.937403374738872,2.358507036278737,2.358507036278737,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,200,0.125,24,False,False,4.400683556633373,-0.3030253005832993,-0.3030253005832993,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,200,0.25,48,False,False,4.665144863474199,-0.025551881965343862,-0.025551881965343862,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,200,0.5,96,False,False,4.335065186190278,-0.3718722475657695,-0.3718722475657695,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,200,1.0,192,True,False,4.078834126510804,-0.640710471707788,-0.640710471707788,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,200,2.0,384,True,False,2.643993115702934,-2.1461489995515963,-2.1461489995515963,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000,0.0,0,False,False,5.2550691551147635,0.593398057754209,0.593398057754209,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000,0.125,24,False,False,3.583030480935663,-1.1609088105286034,-1.1609088105286034,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000,0.25,48,False,False,3.3884738563247025,-1.3650380738618801,-1.3650380738618801,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000,0.5,96,False,False,3.4272025102255217,-1.3244038800559796,-1.3244038800559796,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000,1.0,192,True,False,3.479252422101538,-1.26979299137995,-1.26979299137995,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000,2.0,384,True,False,2.754776422650793,-2.0299148960760123,-2.0299148960760123,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,3000,0.0,0,False,False,4.698372092581108,0.009310204143324695,0.009310204143324695,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,3000,0.125,24,False,False,4.100836406920782,-0.6176256278957516,-0.6176256278957516,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,3000,0.25,48,False,False,4.201788733361504,-0.511706212047888,-0.511706212047888,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,3000,0.5,96,False,False,3.7364428194623067,-0.9999482279100513,-0.9999482279100513,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,3000,1.0,192,True,False,3.769231896941834,-0.9655458515085408,-0.9655458515085408,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,3000,2.0,384,True,False,3.939477247814902,-0.7869240331606662,-0.7869240331606662,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000000000,0.0,0,False,False,4.6957049814296905,0.0065118649160930695,0.0065118649160930695,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000000000,0.125,24,False,False,4.6172634940279975,-0.07578912622256735,-0.07578912622256735,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000000000,0.25,48,False,False,4.599130795106249,-0.09481399613147894,-0.09481399613147894,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000000000,0.5,96,False,False,4.499223960753725,-0.19963647924723263,-0.19963647924723263,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000000000,1.0,192,True,False,4.423911147711106,-0.2786548579669903,-0.2786548579669903,18.68958576968843
iTransformer__ETTm2__h192__s2021,iTransformer,ETTm2,192,11329,384,10945,1000000000,2.0,384,True,False,4.330187139578006,-0.37699030542403955,-0.37699030542403955,18.68958576968843
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,50,0.0,0,False,False,12.963567346116879,5.917863258170635,4.894928374174831,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,50,0.125,42,False,False,7.529635299634293,0.044047865529143096,-1.0427517527867636,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,50,0.25,84,False,False,8.205883799751879,0.7750394964996841,-0.3038122066739393,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,50,0.5,168,False,False,6.382149625076307,-1.1963281569161914,-2.2966141175556474,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,50,1.0,336,True,False,6.190589611944567,-1.4033951839093166,-2.505932539899389,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,50,2.0,672,True,False,5.264523601988774,-2.404427353128561,-3.517848717086121,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,200,0.0,0,False,False,10.760398120736884,3.5363448295388604,2.487516206711302,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,200,0.125,42,False,False,8.810694418291492,1.4288102633075945,0.3570668693908034,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,200,0.25,84,False,False,8.420685502775358,1.0072296561837075,-0.06909749320864797,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,200,0.5,168,False,False,8.077513676288262,0.6362776568767615,-0.444082774002603,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,200,1.0,336,True,False,6.0790419491060925,-1.5239727644511905,-2.62782113460012,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,200,2.0,672,True,False,5.498506556725013,-2.151503196295371,-3.262174570169905,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000,0.0,0,False,False,8.198461610065271,0.7670164716154257,-0.3119224641861279,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000,0.125,42,False,False,5.962787278944936,-1.6496383902296863,-2.754853095761503,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000,0.25,84,False,False,5.753077974278957,-1.876323915773664,-2.9840033243809665,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000,0.5,168,False,False,6.131701704171215,-1.467050138767185,-2.5702796014219045,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000,1.0,336,True,False,6.731367117926496,-0.8188410872700258,-1.9150227120050154,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000,2.0,672,True,False,7.226206716577009,-0.283943626908264,-1.374309426338751,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,3000,0.0,0,False,False,8.260055217377413,0.8335961556496722,-0.24461887353450787,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,3000,0.125,42,False,False,6.77396530818896,-0.7727945221819869,-1.8684754924957658,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,3000,0.25,84,False,False,6.670185340929292,-0.8849756028291501,-1.9818762939602106,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,3000,0.5,168,False,False,6.676744100154437,-0.8778859041425017,-1.974709510501099,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,3000,1.0,336,True,False,7.17533186789207,-0.3389368558900903,-1.4299005848984678,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,3000,2.0,672,True,False,8.039035983768654,0.5946851487883867,-0.4861275085062135,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000000000,0.0,0,False,False,8.49137297806438,1.0836393677641798,0.00814300476931229,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000000000,0.125,42,False,False,8.343828408491255,0.924150887517123,-0.15307955949932534,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000000000,0.25,84,False,False,8.403776589962725,0.9889519465064264,-0.08757393250109247,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000000000,0.5,168,False,False,8.403914876260323,0.9891014272464286,-0.08742282648908084,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000000000,1.0,336,True,False,8.178873011969875,0.7458421529031618,-0.33332700672201787,20.978248067417965
iTransformer__ETTm2__h336__s2021,iTransformer,ETTm2,336,11185,672,10513,1000000000,2.0,672,True,False,8.437795889581594,1.0257251494171142,-0.050400902446205945,20.978248067417965
iTransformer__ETTm2__h720__s2021,iTransformer,ETTm2,720,10801,1440,9361,50,0.0,0,False,False,5.715685105254999,3.817146654775193,3.817146654775193,13.788673191984245
iTransformer__ETTm2__h720__s2021,iTransformer,ETTm2,720,10801,1440,9361,50,0.125,90,False,False,1.982552120660656,0.008842136931453916,0.008842136931453916,13.788673191984245
iTransformer__ETTm2__h720__s2021,iTransformer,ETTm2,720,10801,1440,9361,50,0.25,180,False,False,0.8578259671389751,-1.1385318541558387,-1.1385318541558387,13.788673191984245
